chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_072007.2	53135364	53136066	1	1	+	NC_072007.2	53135699	53135878	53135999	53136053	PDE9A	XM_024239428.3	+	1	53135878	53135999	121	4
NC_072007.2	54695082	54695613	1	1	+	NC_072007.2	54695131	54695265	54695584	54695584	PFKL	XM_063720784.1	+	1	54695265	54695584	319	1
NC_072007.2	54963512	54964445	3	1	+	NC_072007.2	54963585	54963890	54964017	54964445	LOC100448286	XM_024239315.3	+	3	54963890	54964017	127	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970257	54970502	54969546	54970145	LOC100444342	XM_002830771.5	-	2	54970145	54970257	112	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970227	54970502	54969546	54970100	LOC100444342	XM_024239318.3	-	2	54970100	54970227	127	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970227	54970502	54970071	54970148	LOC100444342	XM_024239319.3	-	2	54970148	54970227	79	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970071	54970148	54969546	54969974	LOC100444342	XM_024239319.3	-	2	54969974	54970071	97	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970257	54970502	54970062	54970145	LOC100444342	XM_063720922.1	-	2	54970145	54970257	112	1
NC_072007.2	54969545	54970859	-2	1	-	NC_072007.2	54970062	54970145	54969546	54969839	LOC100444342	XM_063720922.1	-	2	54969839	54970062	223	1
NC_072007.2	54980837	54982382	-2	1	-	NC_072007.2	54981648	54982178	54981319	54981563	LOC100444935	XM_024239304.3	-	2	54981563	54981648	85	1
NC_072007.2	55072681	55073167	-3	1	-	NC_072007.2	55072848	55073047	55072682	55072787	LOC112130480	XM_024239334.3	-	3	55072787	55072848	61	1
NC_072007.2	55072681	55073167	-3	1	-	NC_072007.2	55072865	55073047	55072682	55072816	LOC112130480	XM_024239335.3	-	3	55072816	55072865	49	1
NC_072007.2	55072681	55073167	-3	1	-	NC_072007.2	55072908	55073047	55072682	55072847	LOC112130480	XM_024239336.3	-	3	55072847	55072908	61	1
NC_072007.2	55899974	55900796	3	1	+	NC_072007.2	55899999	55900034	55900389	55900478	LOC100457565	XM_054542644.2	+	3	55900034	55900389	355	3
NC_072007.2	56412790	56413366	2	1	+	NC_072007.2	56412812	56412877	56413316	56413351	COL6A1	XM_024239367.3	+	2	56412877	56413316	439	1
NC_072007.2	56539760	56540354	3	1	+	NC_072007.2	56539788	56539850	56540025	56540060	COL6A2	XM_024239346.3	+	3	56539850	56540025	175	2
NC_072008.2	107221161	107228673	1	1	+	NC_072008.2	107221214	107226789	107226910	107226975	ARMCX4	XM_054544851.2	+	1	107226789	107226910	121	1
NC_072008.2	107221161	107228673	1	1	+	NC_072008.2	107226910	107226975	107227300	107228673	ARMCX4	XM_054544851.2	+	1	107226975	107227300	325	1
NC_072008.2	107565711	107566350	-2	1	-	NC_072008.2	107566114	107566194	107565903	107565972	LOC100451207	XM_063721079.1	-	2	107565972	107566114	142	1
NC_072008.2	107596	108736	-1	1	-	NC_072008.2	108392	108494	107705	107779	LOC129053148	XM_024241572.3	-	1	107779	108392	613	4
NC_072008.2	113930373	113930784	-2	1	-	NC_072008.2	113930638	113930784	113930375	113930541	PSMD10	XM_002831976.6	-	2	113930541	113930638	97	1
NC_072008.2	114412098	114412536	1	1	+	NC_072008.2	114412099	114412134	114412225	114412266	COL4A5	XM_054544950.2	+	1	114412134	114412225	91	5
NC_072008.2	114412098	114412536	1	1	+	NC_072008.2	114412225	114412266	114412435	114412527	COL4A5	XM_054544950.2	+	1	114412266	114412435	169	5
NC_072008.2	121021637	121024913	3	1	+	NC_072008.2	121021659	121022235	121022365	121024913	RBMXL3	XM_054544984.1	+	3	121022235	121022365	130	1
NC_072008.2	13370574	13371759	-2	1	-	NC_072008.2	13371406	13371639	13370575	13371141	ATXN3L	XM_054544338.1	-	2	13371141	13371406	265	1
NC_072008.2	139286116	139286725	-1	1	-	NC_072008.2	139286413	139286588	139286117	139286316	GPC4	XM_024240980.3	-	1	139286316	139286413	97	1
NC_072008.2	148096764	148099023	1	1	+	NC_072008.2	148097005	148098078	148098121	148099023	LOC100936035	XM_024240444.3	+	1	148098078	148098121	43	1
NC_072008.2	159663521	159670703	-3	1	-	NC_072008.2	159666986	159670421	159665465	159666049	LOC129053100	XM_054545216.1	-	3	159666049	159666986	937	1
NC_072008.2	159663521	159670703	-3	1	-	NC_072008.2	159665465	159666049	159663522	159665410	LOC129053100	XM_054545216.1	-	3	159665410	159665465	55	1
NC_072008.2	159831677	159838391	3	1	+	NC_072008.2	159831960	159835557	159835702	159835962	LOC129053101	XM_054545217.1	+	3	159835557	159835702	145	1
NC_072008.2	159831677	159838391	3	1	+	NC_072008.2	159835702	159835962	159836125	159836448	LOC129053101	XM_054545217.1	+	3	159835962	159836125	163	1
NC_072008.2	159831677	159838391	3	1	+	NC_072008.2	159836125	159836448	159836503	159838391	LOC129053101	XM_054545217.1	+	3	159836448	159836503	55	1
NC_072008.2	160339682	160340066	3	1	+	NC_072008.2	160339701	160339826	160339908	160340024	PLXNB3	XM_024240645.3	+	3	160339826	160339908	82	15
NC_072008.2	160342793	160343561	3	1	+	NC_072008.2	160342851	160343090	160343178	160343336	PLXNB3	XM_024240645.3	+	3	160343090	160343178	88	4
NC_072008.2	160342793	160343561	3	1	+	NC_072008.2	160343178	160343336	160343409	160343560	PLXNB3	XM_024240645.3	+	3	160343336	160343409	73	4
NC_072008.2	160342793	160343561	3	1	+	NC_072008.2	160342851	160343090	160343178	160343560	PLXNB3	XM_063721121.1	+	3	160343090	160343178	88	11
NC_072008.2	160347010	160347763	2	1	+	NC_072008.2	160347133	160347208	160347338	160347412	PLXNB3	XM_024240645.3	+	2	160347208	160347338	130	5
NC_072008.2	160347010	160347763	2	1	+	NC_072008.2	160347133	160347399	160347673	160347763	PLXNB3	XM_063721122.1	+	2	160347399	160347673	274	2
NC_072008.2	160347010	160347763	2	1	+	NC_072008.2	160347133	160347208	160347338	160347399	PLXNB3	XM_063721126.1	+	2	160347208	160347338	130	1
NC_072008.2	160347010	160347763	2	1	+	NC_072008.2	160347338	160347399	160347673	160347763	PLXNB3	XM_063721126.1	+	2	160347399	160347673	274	1
NC_072008.2	160351384	160352161	2	1	+	NC_072008.2	160351697	160351862	160351965	160351990	SRPK3	XM_009235405.2	+	2	160351862	160351965	103	1
NC_072008.2	160428585	160429230	-2	1	-	NC_072008.2	160429041	160429196	160428594	160428728	L1CAM	XM_003779758.4	-	2	160428728	160429041	313	4
NC_072008.2	160429525	160430215	-1	1	-	NC_072008.2	160429807	160429929	160429540	160429713	L1CAM	XM_003779758.4	-	1	160429713	160429807	94	4
NC_072008.2	160431985	160432681	-1	1	-	NC_072008.2	160432495	160432605	160432051	160432248	L1CAM	XM_003779758.4	-	1	160432248	160432495	247	4
NC_072008.2	160432995	160433508	-2	1	-	NC_072008.2	160433256	160433422	160432997	160433153	L1CAM	XM_003779758.4	-	2	160433153	160433256	103	4
NC_072008.2	160435409	160436012	-3	1	-	NC_072008.2	160435754	160435876	160435487	160435657	L1CAM	XM_003779758.4	-	3	160435657	160435754	97	4
NC_072008.2	160477430	160477922	-3	1	-	NC_072008.2	160477703	160477776	160477432	160477615	ARHGAP4	XM_024240754.3	-	3	160477615	160477703	88	2
NC_072008.2	160478377	160478932	-1	1	-	NC_072008.2	160478821	160478881	160478614	160478691	ARHGAP4	XM_024240754.3	-	1	160478691	160478821	130	3
NC_072008.2	160478377	160478932	-1	1	-	NC_072008.2	160478614	160478691	160478392	160478526	ARHGAP4	XM_024240754.3	-	1	160478526	160478614	88	3
NC_072008.2	160480869	160481829	-2	1	-	NC_072008.2	160481482	160481583	160481113	160481304	ARHGAP4	XM_024240754.3	-	2	160481304	160481482	178	2
NC_072008.2	160502160	160502490	-2	1	-	NC_072008.2	160502379	160502466	160502161	160502294	RENBP	XM_024240783.3	-	2	160502294	160502379	85	2
NC_072008.2	160590479	160591187	-3	1	-	NC_072008.2	160591010	160591145	160590764	160590931	IRAK1	XM_009235413.3	-	3	160590931	160591010	79	2
NC_072008.2	160590479	160591187	-3	1	-	NC_072008.2	160590764	160590931	160590530	160590661	IRAK1	XM_009235413.3	-	3	160590661	160590764	103	3
NC_072008.2	160590479	160591187	-3	1	-	NC_072008.2	160590764	160591145	160590530	160590661	IRAK1	XM_054545245.2	-	3	160590661	160590764	103	1
NC_072008.2	160853684	160854548	-3	1	-	NC_072008.2	160854392	160854514	160854020	160854286	FLNA	XM_024241128.3	-	3	160854286	160854392	106	2
NC_072008.2	160853684	160854548	-3	1	-	NC_072008.2	160854020	160854286	160853723	160853860	FLNA	XM_024241128.3	-	3	160853860	160854020	160	2
NC_072008.2	160863532	160864123	-1	1	-	NC_072008.2	160863994	160864084	160863731	160863900	FLNA	XM_024241128.3	-	1	160863900	160863994	94	2
NC_072008.2	160883008	160883431	2	1	+	NC_072008.2	160883028	160883132	160883280	160883357	EMD	XM_003779765.4	+	2	160883132	160883280	148	1
NC_072008.2	160924612	160924957	2	1	+	NC_072008.2	160924710	160924772	160924890	160924942	TAFAZZIN	XM_002832305.4	+	2	160924772	160924890	118	6
NC_072008.2	160948297	160948624	2	1	+	NC_072008.2	160948330	160948384	160948475	160948624	GDI1	NM_001133216.1	+	2	160948384	160948475	91	1
NC_072008.2	160955555	160956260	3	1	+	NC_072008.2	160955735	160955789	160955937	160955985	FAM50A	XM_024240581.3	+	3	160955789	160955937	148	2
NC_072008.2	160966329	160968576	1	1	+	NC_072008.2	160966357	160966950	160967269	160967808	PLXNA3	XM_024240483.3	+	1	160966950	160967269	319	2
NC_072008.2	160966329	160968576	1	1	+	NC_072008.2	160966357	160966950	160967269	160968490	PLXNA3	XM_054545270.2	+	1	160966950	160967269	319	1
NC_072008.2	160972273	160973026	2	1	+	NC_072008.2	160972291	160972411	160972517	160972653	PLXNA3	XM_024240483.3	+	2	160972411	160972517	106	3
NC_072008.2	160973177	160973663	3	1	+	NC_072008.2	160973198	160973291	160973373	160973612	PLXNA3	XM_024240483.3	+	3	160973291	160973373	82	3
NC_072008.2	160973610	160974147	1	1	+	NC_072008.2	160973686	160973829	160973908	160974142	PLXNA3	XM_024240483.3	+	1	160973829	160973908	79	3
NC_072008.2	160974782	160975244	3	1	+	NC_072008.2	160974803	160974869	160974963	160975109	PLXNA3	XM_024240483.3	+	3	160974869	160974963	94	3
NC_072008.2	161038870	161039350	-1	1	-	NC_072008.2	161039051	161039286	161038872	161038948	G6PD	XM_002832311.4	-	1	161038948	161039051	103	4
NC_072008.2	18996824	18997613	-3	1	-	NC_072008.2	18997152	18997230	18996911	18997040	PHKA2	XM_002831440.5	-	3	18997040	18997152	112	6
NC_072008.2	23897032	23897512	2	1	+	NC_072008.2	23897096	23897147	23897238	23897321	SAT1	XM_002831459.4	+	2	23897147	23897238	91	1
NC_072008.2	23898693	23899032	1	1	+	NC_072008.2	23898767	23898868	23898962	23899002	SAT1	XM_002831459.4	+	1	23898868	23898962	94	1
NC_072008.2	27610787	27613397	-3	1	-	NC_072008.2	27611131	27613325	27610788	27611067	PPP4R3C	XM_002831482.3	-	3	27611067	27611131	64	1
NC_072008.2	28018150	28019302	2	1	+	NC_072008.2	28018259	28018397	28018515	28019302	LOC100443128	XM_009234687.3	+	2	28018397	28018515	118	1
NC_072008.2	41620394	41620844	3	1	+	NC_072008.2	41620435	41620616	41620710	41620827	DDX3X	XM_002831550.5	+	3	41620616	41620710	94	2
NC_072008.2	47008807	47009188	-1	1	-	NC_072008.2	47009075	47009163	47008868	47008981	SLC9A7	XM_009234775.3	-	1	47008981	47009075	94	6
NC_072008.2	47554917	47555496	1	1	+	NC_072008.2	47555074	47555134	47555288	47555464	RBM10	XM_024240905.3	+	1	47555134	47555288	154	8
NC_072008.2	47555805	47556378	1	1	+	NC_072008.2	47555864	47556024	47556196	47556293	RBM10	XM_024240905.3	+	1	47556024	47556196	172	4
NC_072008.2	47555805	47556378	1	1	+	NC_072008.2	47555864	47556021	47556196	47556293	RBM10	XM_024240906.3	+	1	47556021	47556196	175	4
NC_072008.2	47557124	47557847	3	1	+	NC_072008.2	47557191	47557377	47557483	47557622	RBM10	XM_024240905.3	+	3	47557377	47557483	106	8
NC_072008.2	47557124	47557847	3	1	+	NC_072008.2	47557483	47557622	47557725	47557842	RBM10	XM_024240905.3	+	3	47557622	47557725	103	8
NC_072008.2	47575243	47575735	2	1	+	NC_072008.2	47575252	47575420	47575523	47575657	UBA1	XM_009234782.4	+	2	47575420	47575523	103	6
NC_072008.2	47577111	47577717	1	1	+	NC_072008.2	47577315	47577405	47577517	47577649	UBA1	XM_009234782.4	+	1	47577405	47577517	112	6
NC_072008.2	47837041	47837599	-1	1	-	NC_072008.2	47837398	47837524	47837047	47837142	ZNF41	NM_001133553.1	-	1	47837142	47837398	256	3
NC_072008.2	47837041	47837599	-1	1	-	NC_072008.2	47837398	47837540	47837047	47837142	ZNF41	XM_009234755.4	-	1	47837142	47837398	256	3
NC_072008.2	47837041	47837599	-1	1	-	NC_072008.2	47837398	47837564	47837047	47837142	ZNF41	XM_063721008.1	-	1	47837142	47837398	256	1
NC_072008.2	48607471	48607873	-1	1	-	NC_072008.2	48607739	48607873	48607486	48607600	LOC129047243	XM_002831588.1	-	1	48607600	48607739	139	1
NC_072008.2	48727450	48727852	2	1	+	NC_072008.2	48727451	48727585	48727724	48727838	LOC100441307	XM_054544210.1	+	2	48727585	48727724	139	1
NC_072008.2	48982769	48983216	3	1	+	NC_072008.2	48982771	48982874	48982965	48983162	FTSJ1	XM_024240743.3	+	3	48982874	48982965	91	1
NC_072008.2	48982769	48983216	3	1	+	NC_072008.2	48982777	48982874	48982965	48983162	FTSJ1	XM_024240744.3	+	3	48982874	48982965	91	1
NC_072008.2	48982769	48983216	3	1	+	NC_072008.2	48982771	48982874	48982965	48983216	FTSJ1	XM_054544506.2	+	3	48982874	48982965	91	1
NC_072008.2	48982769	48983216	3	1	+	NC_072008.2	48982777	48982874	48982965	48983216	FTSJ1	XM_054544507.2	+	3	48982874	48982965	91	1
NC_072008.2	49010152	49011010	2	1	+	NC_072008.2	49010156	49010223	49010458	49010630	PORCN	XM_054544510.2	+	2	49010223	49010458	235	3
NC_072008.2	49014804	49015374	1	1	+	NC_072008.2	49014918	49015043	49015203	49015303	PORCN	XM_002831598.4	+	1	49015043	49015203	160	14
NC_072008.2	49016338	49016704	2	1	+	NC_072008.2	49016403	49016479	49016576	49016639	PORCN	XM_002831598.4	+	2	49016479	49016576	97	14
NC_072008.2	49102006	49102612	2	1	+	NC_072008.2	49102103	49102283	49102386	49102527	WDR13	NM_001131260.1	+	2	49102283	49102386	103	4
NC_072008.2	49317482	49318082	3	1	+	NC_072008.2	49317512	49317640	49317836	49318004	HDAC6	XM_024240537.3	+	3	49317640	49317836	196	8
NC_072008.2	49413444	49414188	-2	1	-	NC_072008.2	49413900	49414013	49413445	49413563	OTUD5	XM_009234831.4	-	2	49413563	49413900	337	4
NC_072008.2	49413444	49414188	-2	1	-	NC_072008.2	49413900	49414013	49413445	49413566	OTUD5	XM_024240757.3	-	2	49413566	49413900	334	4
NC_072008.2	49456843	49457386	-1	1	-	NC_072008.2	49457198	49457360	49457015	49457098	KCND1	XM_002831616.4	-	1	49457098	49457198	100	2
NC_072008.2	49471489	49472038	-1	1	-	NC_072008.2	49471880	49471975	49471700	49471756	GRIPAP1	XM_024240964.2	-	1	49471756	49471880	124	4
NC_072008.2	49477860	49478685	-2	1	-	NC_072008.2	49478584	49478661	49478056	49478148	GRIPAP1	XM_024240964.2	-	2	49478148	49478584	436	4
NC_072008.2	49648562	49649360	3	1	+	NC_072008.2	49648587	49648916	49649016	49649187	MAGIX	XM_009234835.4	+	3	49648916	49649016	100	3
NC_072008.2	49648562	49649360	3	1	+	NC_072008.2	49648689	49648916	49649016	49649187	MAGIX	XM_054544539.2	+	3	49648916	49649016	100	2
NC_072008.2	49706518	49707262	-1	1	-	NC_072008.2	49706927	49707134	49706716	49706836	CACNA1F	XM_054544543.1	-	1	49706836	49706927	91	1
NC_072008.2	49706518	49707262	-1	1	-	NC_072008.2	49706716	49706836	49706520	49706601	CACNA1F	XM_054544543.1	-	1	49706601	49706716	115	1
NC_072008.2	49712045	49712501	-3	1	-	NC_072008.2	49712262	49712458	49712047	49712150	CACNA1F	XM_054544543.1	-	3	49712150	49712262	112	1
NC_072008.2	49727668	49728286	2	1	+	NC_072008.2	49727897	49727963	49728063	49728241	CCDC22	XM_024241100.3	+	2	49727963	49728063	100	1
NC_072008.2	49733782	49734652	2	1	+	NC_072008.2	49733975	49734070	49734317	49734376	CCDC22	XM_024241100.3	+	2	49734070	49734317	247	1
NC_072008.2	49736146	49736623	-1	1	-	NC_072008.2	49736474	49736575	49736147	49736293	FOXP3	XM_054544544.2	-	1	49736293	49736474	181	1
NC_072008.2	49741515	49741974	-2	1	-	NC_072008.2	49741691	49741778	49741517	49741621	FOXP3	XM_054544544.2	-	2	49741621	49741691	70	1
NC_072008.2	55056482	55057025	3	1	+	NC_072008.2	55056504	55056812	55056933	55056996	MAGED2	NM_001131194.2	+	3	55056812	55056933	121	3
NC_072008.2	55058596	55058953	2	1	+	NC_072008.2	55058623	55058702	55058796	55058838	MAGED2	NM_001131194.2	+	2	55058702	55058796	94	3
NC_072008.2	55204455	55204836	1	1	+	NC_072008.2	55204486	55204590	55204705	55204768	TRO	XM_002831699.6	+	1	55204590	55204705	115	6
NC_072008.2	55206415	55206775	2	1	+	NC_072008.2	55206445	55206524	55206618	55206660	TRO	XM_002831699.6	+	2	55206524	55206618	94	6
NC_072008.2	6533294	6533894	-3	1	-	NC_072008.2	6533769	6533867	6533295	6533579	LOC100437634	NM_001427482.1	-	3	6533579	6533769	190	1
NC_072008.2	73549781	73550288	3	1	+	NC_072008.2	73549814	73549990	73550174	73550288	STARD8	XM_024240381.3	+	3	73549990	73550174	184	5
NC_072008.2	75074033	75074750	3	1	+	NC_072008.2	75074198	75074397	75074599	75074750	AWAT1	XM_024241118.2	+	3	75074397	75074599	202	1
NC_072008.2	75264291	75264708	1	1	+	NC_072008.2	75264537	75264565	75264659	75264708	GDPD2	XM_002831762.5	+	1	75264565	75264659	94	2
NC_072008.2	75934169	75934589	-3	1	-	NC_072008.2	75934550	75934574	75934358	75934444	CXHXorf65	XM_009234963.3	-	3	75934444	75934550	106	2
NC_072008.2	75965230	75965626	2	1	+	NC_072008.2	75965231	75965308	75965399	75965453	MED12	NM_001131081.2	+	2	75965308	75965399	91	2
NC_072008.2	75965230	75965626	2	1	+	NC_072008.2	75965399	75965453	75965529	75965616	MED12	NM_001131081.2	+	2	75965453	75965529	76	2
NC_072008.2	75965230	75965626	2	1	+	NC_072008.2	75965231	75965308	75965399	75965616	MED12	XM_009234957.4	+	2	75965308	75965399	91	2
NC_072009.2	4126455	4126881	1	1	+	NC_072009.2	4126478	4126659	4126729	4126846	DDX3Y	NM_001131248.1	+	1	4126659	4126729	70	2
NC_072009.2	9619748	9621467	-1	1	-	NC_072009.2	9620869	9621296	9619749	9620445	LOC129053360	XM_054545391.1	-	1	9620445	9620869	424	1
NC_085928.1	101125385	101126072	3	1	+	NC_085928.1	101125635	101125718	101125845	101125938	TKT	NM_001133521.1	+	3	101125718	101125845	127	1
NC_085928.1	101540088	101541003	1	1	+	NC_085928.1	101540119	101540235	101540512	101540680	ITIH4	NM_001133371.2	+	1	101540235	101540512	277	2
NC_085928.1	101540088	101541003	1	1	+	NC_085928.1	101540512	101540680	101540762	101540887	ITIH4	NM_001133371.2	+	1	101540680	101540762	82	2
NC_085928.1	101562581	101563076	-2	1	-	NC_085928.1	101562870	101563055	101562583	101562722	ITIH3	NM_001132118.1	-	2	101562722	101562870	148	2
NC_085928.1	101835197	101835548	3	1	+	NC_085928.1	101835303	101835363	101835445	101835547	NT5DC2	XM_002813643.6	+	3	101835363	101835445	82	2
NC_085928.1	101839589	101839997	-2	1	-	NC_085928.1	101839782	101839931	101839596	101839700	STAB1	XM_024244405.3	-	2	101839700	101839782	82	1
NC_085928.1	101846854	101847373	-3	1	-	NC_085928.1	101847130	101847325	101846917	101847012	STAB1	XM_024244405.3	-	3	101847012	101847130	118	1
NC_085928.1	101857239	101857647	-1	1	-	NC_085928.1	101857513	101857626	101857360	101857413	STAB1	XM_024244405.3	-	1	101857413	101857513	100	1
NC_085928.1	101858145	101858616	-1	1	-	NC_085928.1	101858419	101858556	101858152	101858292	STAB1	XM_024244405.3	-	1	101858292	101858419	127	1
NC_085928.1	101860437	101861190	-1	1	-	NC_085928.1	101861058	101861127	101860572	101860667	STAB1	XM_024244405.3	-	1	101860667	101861058	391	1
NC_085928.1	101911556	101911916	3	1	+	NC_085928.1	101911667	101911803	101911888	101911916	TNNC1	XM_002813653.6	+	3	101911803	101911888	85	1
NC_085928.1	101955026	101955308	3	1	+	NC_085928.1	101955121	101955150	101955253	101955307	BAP1	XM_002813655.4	+	3	101955150	101955253	103	4
NC_085928.1	101973515	101973959	-2	1	-	NC_085928.1	101973813	101973932	101973531	101973680	DNAH1	XM_054552144.2	-	2	101973680	101973813	133	1
NC_085928.1	102011135	102012149	-2	1	-	NC_085928.1	102011603	102011801	102011271	102011524	DNAH1	XM_054552144.2	-	2	102011524	102011603	79	1
NC_085928.1	102382336	102382867	-3	1	-	NC_085928.1	102382583	102382643	102382337	102382498	ACY1	NM_001131201.2	-	3	102382498	102382583	85	2
NC_085928.1	102410683	102411346	2	1	+	NC_085928.1	102410813	102410929	102411128	102411259	PCBP4	XM_002813669.5	+	2	102410929	102411128	199	8
NC_085928.1	10242858	10243206	1	1	+	NC_085928.1	10242886	10242972	10243069	10243141	TPRA1	XM_024244256.3	+	1	10242972	10243069	97	5
NC_085928.1	102437722	102438052	2	1	+	NC_085928.1	102437780	102437853	102437962	102438052	RRP9	XM_002813677.6	+	2	102437853	102437962	109	1
NC_085928.1	104069630	104070182	3	1	+	NC_085928.1	104069764	104069813	104070000	104070089	CACNA2D2	XM_024244800.3	+	3	104069813	104070000	187	12
NC_085928.1	104079815	104080340	3	1	+	NC_085928.1	104079923	104080020	104080249	104080339	CACNA2D2	XM_024244800.3	+	3	104080020	104080249	229	12
NC_085928.1	104082741	104083461	1	1	+	NC_085928.1	104083160	104083242	104083324	104083461	CACNA2D2	XM_024244800.3	+	1	104083242	104083324	82	6
NC_085928.1	104082741	104083461	1	1	+	NC_085928.1	104083153	104083242	104083324	104083461	CACNA2D2	XM_024244802.3	+	1	104083242	104083324	82	6
NC_085928.1	104097983	104098637	3	1	+	NC_085928.1	104098109	104098198	104098298	104098466	NPRL2	XM_054550704.2	+	3	104098198	104098298	100	4
NC_085928.1	104097983	104098637	3	1	+	NC_085928.1	104098109	104098200	104098303	104098466	NPRL2	XM_054550705.2	+	3	104098200	104098303	103	1
NC_085928.1	104157074	104157518	3	1	+	NC_085928.1	104157153	104157281	104157360	104157455	IFRD2	XM_009238989.4	+	3	104157281	104157360	79	1
NC_085928.1	104174261	104174663	-2	1	-	NC_085928.1	104174544	104174663	104174372	104174465	SEMA3B	XM_024244742.3	-	2	104174465	104174544	79	6
NC_085928.1	104250698	104251241	-2	1	-	NC_085928.1	104250998	104251151	104250699	104250886	GNAT1	XM_003776241.4	-	2	104250886	104250998	112	1
NC_085928.1	104262339	104262693	-1	1	-	NC_085928.1	104262579	104262693	104262341	104262410	SEMA3F	XM_024245378.3	-	1	104262410	104262579	169	4
NC_085928.1	104584091	104584856	3	1	+	NC_085928.1	104584301	104584439	104584578	104584698	CAMKV	XM_024245396.3	+	3	104584439	104584578	139	2
NC_085928.1	104753052	104753568	-1	1	-	NC_085928.1	104753353	104753467	104753164	104753268	RNF123	XM_024245239.3	-	1	104753268	104753353	85	10
NC_085928.1	104765645	104766065	3	1	+	NC_085928.1	104765720	104765856	104765938	104766058	MST1	XM_002813744.6	+	3	104765856	104765938	82	3
